DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0800,Completed,0,0,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,132,126,120,120,138,120,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,33,31.5,30,30,34.5,30,0,0,0,0,0,0,0,0,0,0
EMP_0475,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,75,142.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,78.75,75
Remaining,,,0,0,75,7.5,0,0,0,0,0,0,0,0,0,0,78.75,75
Technical,TASK_T0010,Completed,0,0,0,67.5,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,0,0
Technical,TASK_T0144,Completed,0,0,75,75,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
EMP_0355,,,,,,,,,,,,,,,,,,
Contracted Hours,,,127.5,97.5,142.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,28.31,31.2,22.52,7.57,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,99.19,66.3,119.98,142.43,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0471,Completed,19.8,18.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0874,Completed,8.51,12.3,18.92,7.57,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0449,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,9.9,9.45,9,9,17.85,12.75,12.75,9.9,9.45,10.35,9.9,9.45,9.9,9,9.45,9
Remaining,,,155.1,148.05,141,141,154.65,137.25,137.25,155.1,148.05,162.15,155.1,148.05,155.1,141,148.05,141
Technical,TASK_T0876,Completed,9.9,9.45,9,9,10.35,9,9,9.9,9.45,10.35,9.9,9.45,9.9,9,9.45,9
Technical,TASK_T0601,Partial,0,0,0,0,7.5,3.75,3.75,0,0,0,0,0,0,0,0,0
EMP_0680,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0680,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0681,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,0,0,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
EMP_0221,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,91.8,87.3,139.35,177.75,50.25,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,73.2,70.2,10.65,-27.75,122.25,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0434,Completed,13.2,12.6,12,12,12,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,0,0,2.25,21.75,7.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0286,Completed,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,21.45,20.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0016,Completed,0,0,27,30,1.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0469,Completed,0,0,15,30,5.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,13.2,12.6,12,12,12,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0522,Completed,21.38,10.13,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0855,Completed,2.63,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0285,Completed,0,0,35.63,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0931,Completed,6.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,12.6,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0
EMP_0758,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,46.2,29.85,12,12,13.8,12,0,0,0,0,0,0,0,0,0,0
Remaining,,,118.8,127.65,138,138,158.7,138,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0530,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0315,Completed,13.2,12.6,12,12,13.8,12,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0286,Completed,16.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0142,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,28.05,26.78,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,147.95,141.22,151.07,160,184,160,160,176,168,184,176,168,176,160,168,160
Technical,TASK_T0411,Completed,28.05,26.78,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0460,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.5,65.63,9.75,10.5,34.5,30,16.5,0,0,0,0,0,0,0,0,0
Remaining,,,115.5,91.88,140.25,139.5,138,120,133.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0736,Completed,33,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0970,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,10.5,34.5,30,16.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,0,42,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0570,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0739,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,150,150,165,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,168.4,226.16,225,195,207,120,90,99,78.75,86.25,82.5,0,0,0,0,0
Remaining,,,-3.4,-113.66,-75,-45,-42,30,60,66,78.75,86.25,82.5,157.5,165,150,157.5,150
Technical,TASK_T0772,Completed,0,15.75,30,7.5,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0306,Completed,24.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0739,Completed,83.61,47.25,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0218,Completed,8.74,5.96,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0764,Completed,1.8,20.7,30,30,34.5,30,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0765,Completed,0,11.25,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0024,Completed,16.5,11.25,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,33,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0412,Partial,0,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
EMP_0043,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,249.76,250.95,163.5,172.95,198,171,159.45,0,0,0,0,0,0,0,0,0
Remaining,,,-84.76,-93.45,-13.5,-22.95,-25.5,-21,-9.45,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0303,Completed,41.26,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0498,Completed,0,0,0,9.45,24.15,21,9.45,0,0,0,0,0,0,0,0,0
Technical,TASK_T0302,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0288,Completed,0,12.82,13.5,13.5,1.35,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,126,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
EMP_0521,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,209.78,200.24,200.11,280.46,354.34,265.26,206.76,224.43,141.34,61.82,26.13,24.94,26.13,12.06,12.34,11.76
Remaining,,,-44.78,-42.74,-50.11,-130.46,-181.84,-115.26,-56.76,-59.43,16.16,110.68,138.87,132.56,138.87,137.94,145.16,138.24
Technical,TASK_T0010,Completed,0,0,0,0,6.9,6,6,6.6,6.3,6.9,6.6,6.3,6.6,0.3,0,0
Technical,TASK_T0234,Completed,34.65,33.08,31.5,31.5,36.23,31.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0170,Completed,5.87,5.6,5.34,5.34,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,41.25,39.38,37.5,37.5,43.13,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0989,Completed,6.6,6.3,6,6,6.9,6,6,6.6,6.3,6.9,6.6,6.3,6.6,0,0,0
Technical,TASK_T0144,Completed,33,31.5,30,30,34.5,30,30,33,31.5,34.5,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,79.5,3,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,78,120.75,105,78,85.8,81.9,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,0,0,9.4,11.76,13.52,11.76,11.76,12.93,12.34,13.52,12.93,12.34,12.93,11.76,12.34,11.76
EMP_0183,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,164.99,97.78,129.53,176.73,163.54,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03
Remaining,,,0.01,-0.28,20.47,-26.73,8.96,149.97,149.97,164.96,157.47,172.46,164.96,157.47,164.96,149.97,157.47,149.97
Technical,TASK_T0606,Completed,135,74.5,39.5,86.7,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0670,Completed,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03
Technical,TASK_T0583,Completed,6.75,15.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0681,Completed,7.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,15.7,0,67.5,90,163.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0057,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,0,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0849,Completed,165,157.5,150,150,172.5,150,150,165,0,0,0,0,0,0,0,0
EMP_0495,,,,,,,,,,,,,,,,,,
Contracted Hours,,,127.5,112.5,150,150,172.5,150,150,90,157.5,172.5,165,157.5,127.5,112.5,157.5,150
Allocated Hours,,,66.38,97.5,67.5,176.25,186.05,217.73,150.22,150.37,150.27,150.48,142.87,142.82,141.75,141.75,141.75,141.75
Remaining,,,61.13,15,82.5,-26.25,-13.55,-67.73,-0.22,-60.37,7.23,22.02,22.13,14.68,-14.25,-29.25,15.75,8.25
Technical,TASK_T0589,Completed,0,0,0,22.5,26.3,26.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0646,Completed,0,0,0,22.5,22.5,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75,141.75
Technical,TASK_T0674,Completed,0,0,0,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0657,Completed,22.5,22.5,22.5,22.5,22.5,22.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0665,Completed,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0624,Completed,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,22.5,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0675,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0621,Completed,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0631,Completed,15,15,15,15,15,7.5,7.5,7.5,7.5,7.5,0,0,0,0,0,0
Technical,TASK_T0636,Partial,0,0,0,0,0,0.93,0.97,1.12,1.02,1.23,1.12,1.07,0,0,0,0
EMP_0238,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,75,75,52.5,86.25,75,75,82.5,78.75,86.25,0,0,0,0,0,0
Remaining,,,0,0,75,97.5,86.25,75,75,82.5,78.75,86.25,165,157.5,165,150,157.5,150
Technical,TASK_T0888,Completed,165,75,75,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0896,Completed,0,0,0,37.5,86.25,75,75,82.5,78.75,86.25,0,0,0,0,0,0
EMP_0591,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,147,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,142.5,46.5,51,150,186,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,22.5,100.5,99,0,-13.5,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0263,Completed,0,0,0,6,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,0,27,30,30,13.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,114,163.88,142.5,0,0,0,0,0,0,0,0,0,0
EMP_0565,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,148.5,121.5,150.75,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,16.5,13.5,-0.75,0,0,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0349,Completed,0,0,90,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,148.5,121.5,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0502,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,172.5,157.5,150,172.5,157.5,165,165,157.5,172.5,165,157.5,165,165,165,150
Allocated Hours,,,165,171,105,150,157.5,142.5,150,0,0,0,0,0,0,0,0,0
Remaining,,,0,1.5,52.5,0,15,15,15,165,157.5,172.5,165,157.5,165,165,165,150
Technical,TASK_T0548,Completed,132,72,75,75,71.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0972,Completed,0,0,0,75,86.25,142.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,33,31.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
EMP_0019,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,189.75,157.5,151.36,271.59,312.33,9.09,0,0,0,0,0,0,0,0,0,0
Remaining,,,-24.75,0,-1.36,-121.59,-139.83,140.91,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0740,Completed,0,0,0,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0289,Completed,66,39.38,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0400,Completed,123.75,118.13,112.5,112.5,129.38,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0477,Completed,0,0,1.36,9.09,10.45,9.09,0,0,0,0,0,0,0,0,0,0
EMP_0210,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,75,150,150,135,150,112.5,142.5,157.5,150,150,157.5,127.5,90,157.5,150
Allocated Hours,,,181.9,58.92,121.88,155.8,158.3,168.82,65.58,41.93,44.94,36.44,34.01,37.44,29.19,22.38,45,39.9
Remaining,,,-39.4,16.08,28.13,-5.8,-23.3,-18.82,46.92,100.57,112.56,113.56,115.99,120.06,98.31,67.62,112.5,110.1
Technical,TASK_T0599,Completed,41.25,0,7.5,12.6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0644,Completed,42,7.5,22.5,43.7,30,30,22.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0676,Completed,0,0,15,37.5,37.5,22.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0682,Completed,15.3,3.8,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0618,Completed,8.25,7.88,30,16.95,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0645,Completed,41.3,9,30,18.8,18.8,7.5,3.8,0,0,0,0,0,0,0,0,0
Technical,TASK_T0611,Completed,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0609,Completed,33.8,30.74,7.5,7.5,6.75,37.57,28.03,32.55,37.44,32.69,34.01,37.44,29.19,22.38,45,39.9
Technical,TASK_T0596,Completed,0,0,5.63,15,11.25,11.25,11.25,9.38,7.5,3.75,0,0,0,0,0,0
EMP_0298,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,0,142.5,172.5,150,30,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,120,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,22.5,0,0,30,0,0,0,0,0,0,0,0,0
Technical,TASK_T0677,Completed,0,0,0,120,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0035,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,104.71,77.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,60.29,80.05,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0130,Completed,41.25,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0977,Completed,63.46,60.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0044,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,118.8,142.65,153,144,31.05,27,18,19.8,18.9,20.7,19.8,18.9,19.8,18,18.9,18
Remaining,,,46.2,14.85,-3,6,141.45,123,132,145.2,138.6,151.8,145.2,138.6,145.2,132,138.6,132
Technical,TASK_T0151,Completed,0,29.25,45,36,31.05,27,18,19.8,18.9,20.7,19.8,18.9,19.8,18,18.9,18
Technical,TASK_T0849,Completed,85.8,81.9,78,78,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,33,31.5,30,30,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0146,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,267.87,326.34,376.08,461.92,464.37,397.86,389.3,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Remaining,,,-102.87,-168.84,-226.08,-311.92,-291.87,-247.86,-239.3,123.75,118.13,129.38,123.75,118.13,123.75,112.5,118.13,112.5
Technical,TASK_T0272,Completed,4.55,4.34,4.13,4.13,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0575,Completed,0,5.85,9,9,10.35,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0275,Completed,9.9,9.45,9,9,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0239,Completed,0,0,4.29,9.52,10.95,9.52,9.52,0,0,0,0,0,0,0,0,0
Technical,TASK_T0237,Completed,0,0,4.29,9.52,10.95,9.52,9.52,0,0,0,0,0,0,0,0,0
Technical,TASK_T0475,Completed,9.9,9.45,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0518,Completed,6.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0269,Completed,4.55,4.34,4.14,4.14,4.76,4.14,4.14,0,0,0,0,0,0,0,0,0
Technical,TASK_T0688,Completed,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0872,Completed,0,10.5,10.5,10.5,12.07,10.5,10.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0932,Completed,2.14,9,8.57,8.57,9.86,8.57,8.57,0,0,0,0,0,0,0,0,0
Technical,TASK_T0020,Completed,0,0,2.38,9.52,10.95,7.14,7.14,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,30,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Technical,TASK_T0249,Completed,0,0,5.63,9.38,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0874,Completed,7.35,11.03,10.5,10.5,12.07,10.5,10.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0724,Completed,5.93,5.66,5.39,5.39,6.2,5.39,5.39,0,0,0,0,0,0,0,0,0
Technical,TASK_T0510,Completed,7.37,4.34,4.13,4.13,4.75,4.13,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0240,Completed,0,0,4.29,9.52,10.95,9.52,9.52,0,0,0,0,0,0,0,0,0
Technical,TASK_T0458,Completed,9.9,9.45,9,9,10.35,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0271,Completed,0,0,5.63,9.38,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0411,Completed,7.59,7.24,6.9,6.9,7.93,6.9,6.9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0270,Completed,0,9.97,10.5,10.5,12.07,10.5,10.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0274,Completed,0,0,8.44,9.38,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0315,Completed,11.55,11.03,10.5,10.5,12.07,10.5,10.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0277,Completed,9.9,9.45,9,9,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0149,Completed,13.2,12.6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,15,15,17.25,15,15,0,0,0,0,0,0,0,0,0
Technical,TASK_T0273,Completed,0,5.9,9.84,9.84,11.31,9.84,9.84,0,0,0,0,0,0,0,0,0
Technical,TASK_T0790,Completed,0,8.4,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0725,Completed,0,0,4.05,9,10.35,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0066,Completed,13.2,12.6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0534,Completed,0,0,2.38,9.52,10.95,9.52,9.52,0,0,0,0,0,0,0,0,0
Technical,TASK_T0276,Completed,9.9,9.45,9,9,10.78,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0415,Completed,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,3.44,11.31,9.84,5.41,0,0,0,0,0,0,0,0,0
Technical,TASK_T0259,Completed,0,0,3,12,13.8,9.38,9.38,0,0,0,0,0,0,0,0,0
Technical,TASK_T0283,Completed,9.9,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0267,Completed,9.9,9.45,9,9,10.35,9,9,0,0,0,0,0,0,0,0,0
Technical,TASK_T0266,Completed,7.1,6.77,6.45,6.45,7.42,6.45,6.45,0,0,0,0,0,0,0,0,0
Technical,TASK_T0284,Completed,13.2,12.6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0430,Completed,8.25,12.6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,1.04,0.99,0.94,0.94,1.08,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0980,Completed,8.25,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0209,Completed,7.42,7.08,6.74,6.74,7.75,6.74,6.74,0,0,0,0,0,0,0,0,0
Technical,TASK_T0568,Completed,0,3.15,10.5,10.5,12.07,10.5,10.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0789,Completed,13.2,12.6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
Technical,TASK_T0238,Completed,0,6,12,12,13.8,12,12,0,0,0,0,0,0,0,0,0
EMP_0111,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,105,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,150,95.17,127.17,111.7,172.73,158.22,149.93,143.87,33.75,33.75,26.25,15,15,15,15,15
Remaining,,,0,9.83,22.83,38.3,-0.23,-8.22,0.07,21.13,123.75,138.75,138.75,142.5,150,135,142.5,135
Technical,TASK_T0654,Completed,16.5,15.75,18.8,18.8,18.8,18.8,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0640,Completed,1.5,1.05,1.5,0.23,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0588,Completed,11.25,9.37,9.38,9.38,9.38,9.38,11.25,9.37,11.25,11.25,11.25,0,0,0,0,0
Technical,TASK_T0623,Completed,11.25,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
Technical,TASK_T0600,Completed,33,15,30,30,90.35,87.25,108,112,0,0,0,0,0,0,0,0
Technical,TASK_T0625,Completed,0,0,0,4.55,5.23,4.55,0.68,0,0,0,0,0,0,0,0,0
