DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0054,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0791,Completed,8.25,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0408,Completed,0,15.75,15,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,49.5,47.25,45,45,51.75,45,45,49.5,15.75,0,0,0,0,0,0,0
EMP_0743,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,165,165,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,-15,-15,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0120,Completed,0,0,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0106,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,330,311.25,150,52.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-165,-153.75,0,97.5,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0299,Completed,165,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,0,0,0,0,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0752,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0888,Completed,0,41.25,150,52.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0705,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0006,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,142.5,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,142.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0172,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,40.99,39.13,0,33.41,38.42,33.41,33.41,13.36,0,0,0,0,0,0,0,0
Remaining,,,124.01,118.37,150,116.59,134.08,116.59,116.59,151.64,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0827,Completed,0,0,0,33.41,38.42,33.41,33.41,13.36,0,0,0,0,0,0,0,0
Technical,TASK_T0803,Completed,40.99,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0290,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,29.25,35.25,31.88,3.38,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,128.25,114.75,118.13,169.13,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0263,Completed,0,11.25,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,18,10.5,1.88,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0262,Completed,0,0,9.75,15,3.38,0,0,0,0,0,0,0,0,0,0,0
EMP_0151,,,,,,,,,,,,,,,,,,
Contracted Hours,,,1.65,1.57,16.35,150,172.5,150,90,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,1.65,1.57,16.35,150,172.5,150,90,0,0,0,0,0,0,0,0,0
EMP_0779,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,148.05,70.5,94.5,115.58,100.5,109.5,89.1,89.78,98.33,99,94.5,105.6,96,100.8,96
Remaining,,,165,9.45,79.5,55.5,56.92,49.5,40.5,75.9,67.72,74.17,66,63,59.4,54,56.7,54
Technical,TASK_T0437,Completed,0,0,0,24,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0157,Completed,0,148.05,70.5,70.5,81.08,70.5,79.5,56.1,58.27,63.83,66,63,72.6,66,69.3,66
EMP_0064,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,30,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,206.7,157.43,110.1,112.5,122.03,93.6,90,99,94.5,103.5,99,0,0,0,0,0
Remaining,,,-41.7,0.07,39.9,37.5,-92.03,-93.6,-90,-99,-94.5,-103.5,-99,0,0,0,0,0
Technical,TASK_T0247,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0396,Completed,41.25,39.38,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0750,Completed,0,0,9.6,12,13.8,3.6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0016,Completed,0,6.83,10.5,10.5,4.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0174,Completed,22.5,39.38,7.5,30,34.5,30,30,33,31.5,34.5,33,0,0,0,0,0
Technical,TASK_T0480,Completed,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0891,Completed,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0451,Completed,18.15,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0391,Completed,11.55,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0973,Completed,8.25,7.88,7.5,7.5,8.63,7.5,7.5,8.25,7.88,8.63,8.25,0,0,0,0,0
Technical,TASK_T0997,Completed,41.25,39.38,37.5,37.5,60.38,52.5,52.5,57.75,55.13,60.38,57.75,0,0,0,0,0
Technical,TASK_T0023,Completed,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0316,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0579,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,54,135,135,155.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Allocated Hours,,,178.14,66.03,121.04,74.88,82.23,66.74,20.73,16.45,15.71,17.2,16.45,15.71,16.45,14.96,15.71,0
Remaining,,,-29.64,-12.03,13.96,60.12,73.02,68.26,114.27,132.05,126.04,138.05,132.05,126.04,132.05,120.04,126.04,135
Technical,TASK_T0931,Completed,9.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0129,Completed,16.45,5.98,14.96,14.96,17.2,14.96,14.96,16.45,15.71,17.2,16.45,15.71,16.45,14.96,15.71,0
Technical,TASK_T0551,Completed,0,0,0.6,12,13.8,12,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0313,Completed,0,0,2.38,9.52,10.95,7.14,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0741,Completed,0,0,2.38,9.52,10.95,7.14,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0991,Completed,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0723,Completed,9.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,0,3.67,12.07,10.5,5.78,0,0,0,0,0,0,0,0,0
Technical,TASK_T0065,Completed,66,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0432,Completed,11.55,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0015,Completed,13.2,4.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0722,Completed,8.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0128,Completed,16.5,6,15,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0574,Completed,16.63,6.05,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0479,Completed,3,4.8,12,10.2,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0595,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0207,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,66,78.38,55.5,37.88,34.13,3.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,99,79.13,94.5,112.13,138.38,146.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0217,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0507,Completed,0,0,0,10.13,16.88,3.75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,33,55.13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0719,Completed,0,7.5,25.5,12.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0642,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,198,220.5,207,150,172.5,150,150,165,157.5,172.5,165,75,0,0,0,0
Remaining,,,-33,-63,-57,0,0,0,0,0,0,0,0,82.5,165,150,157.5,150
Technical,TASK_T0934,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
Technical,TASK_T0195,Completed,33,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0933,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,75,0,0,0,0
EMP_0663,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0535,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,211.63,261,160.5,195,258.75,180,180,198,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-46.63,-103.5,-10.5,-45,-86.25,-30,-30,-33,0,0,0,0,0,0,157.5,150
Technical,TASK_T0481,Completed,33,31.5,30,30,34.5,30,30,33,0,0,0,0,0,0,0,0
Technical,TASK_T0983,Completed,21.88,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0417,Completed,41.25,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0781,Completed,0,14.25,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,16.5,15.75,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0916,Completed,24.75,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0779,Completed,41.25,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,0,34.13,52.5,105,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0024,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0675,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,140.25,133.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,24.75,23.63,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0747,Completed,140.25,133.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0109,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.5,15.75,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Remaining,,,115.5,141.75,150,54,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0414,Completed,16.5,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,96,138,120,120,132,126,138,132,126,132,120,126,120
Technical,TASK_T0737,Completed,16.5,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0413,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0112,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,156.75,149.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,8.25,7.88,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0747,Completed,140.25,133.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0936,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0266,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,121.28,115.5,115.5,132.83,115.5,115.5,127.05,121.28,132.83,127.05,121.28,127.05,115.5,121.28,115.5
Allocated Hours,,,160.43,121.28,115.5,115.5,132.82,115.5,115.5,127.05,121.28,132.82,127.05,121.28,127.05,0,0,0
Remaining,,,4.57,0,0,0,0,0,0,0,0,0,0,0,0,115.5,121.28,115.5
Technical,TASK_T0955,Completed,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0734,Completed,40.42,121.28,115.5,115.5,132.82,115.5,115.5,127.05,121.28,132.82,127.05,121.28,127.05,0,0,0
EMP_0413,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,127.5,78.75,87,87,96.45,60,60,66,47.25,34.5,0,0,0,0,0,0
Remaining,,,37.5,78.75,63,63,76.05,90,90,99,110.25,138,165,157.5,165,150,157.5,150
Technical,TASK_T0438,Completed,101.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0405,Completed,0,0,12,12,10.2,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,26.25,78.75,75,75,86.25,60,60,66,47.25,34.5,0,0,0,0,0,0
EMP_0468,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,121.28,115.5,115.5,132.83,115.5,115.5,127.05,121.28,132.83,127.05,121.28,127.05,115.5,121.28,115.5
Allocated Hours,,,165,121.28,115.5,115.5,132.82,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,115.5,115.5,127.05,121.28,132.83,127.05,121.28,127.05,115.5,121.28,115.5
Technical,TASK_T0736,Completed,165,121.28,115.5,115.5,132.82,0,0,0,0,0,0,0,0,0,0,0
EMP_0593,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,198,189,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-33,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0864,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0228,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0309,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0441,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0254,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,120,161.7,262.2,228,224.1,165,157.5,172.5,165,75,0,0,0,0
Remaining,,,0,135,30,-11.7,-89.7,-78,-74.1,0,0,0,0,82.5,165,150,157.5,150
Technical,TASK_T0247,Completed,0,0,0,11.7,89.7,78,74.1,0,0,0,0,0,0,0,0,0
Technical,TASK_T0234,Completed,0,0,120,150,172.5,150,150,165,157.5,172.5,165,75,0,0,0,0
EMP_0026,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,82.5,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,82.5,0,0,0,0,0,0,0,0,0
EMP_0381,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,0,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,19.5,28.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,130.5,144,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0731,Completed,0,0,0,19.5,28.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0005,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,171.35,165.83,157.94,152.38,172.5,150,150,165,157.5,172.5,165,157.5,165,0,0,0
Remaining,,,-6.35,-8.33,-7.94,-2.38,0,0,0,0,0,0,0,0,0,150,157.5,150
Technical,TASK_T0502,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,0,0,0
Technical,TASK_T0952,Completed,6.35,8.33,7.94,2.38,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0793,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,75,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,75,0,0,0,0,0,0,0,0,0,0,0
EMP_0761,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,302.58,184.26,152.98,152.98,117.96,89.15,89.15,98.07,93.61,16.27,0,0,0,0,0,0
Remaining,,,-137.58,-26.76,-2.98,-2.98,54.54,60.85,60.85,66.93,63.89,156.23,165,157.5,165,150,157.5,150
Technical,TASK_T0185,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,15.57,14.86,14.15,14.15,16.27,14.15,14.15,15.57,14.86,16.27,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,52.93,50.41,50.41,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0518,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0386,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,127.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,84,82.42,159,159,182.85,144,27,0,0,0,0,0,0,0,0,0
Remaining,,,66,45.08,-9,-9,-10.35,6,123,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0934,Completed,15,12.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,60,51,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0449,Completed,0,4.72,30,30,34.5,30,13.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0471,Completed,9,7.65,9,9,10.35,9,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0951,Completed,0,6.3,30,30,34.5,30,13.5,0,0,0,0,0,0,0,0,0
EMP_0247,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,141.75,135,135,155.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Allocated Hours,,,148.03,220.05,172.07,172.07,197.89,1.1,0,0,0,0,0,0,0,0,0,0
Remaining,,,0.47,-78.3,-37.07,-37.07,-42.64,133.9,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0185,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,24.28,23.18,22.07,22.07,25.39,1.1,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,82.5,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0393,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0933,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0781,,,,,,,,,,,,,,,,,,
Contracted Hours,,,127.5,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,152.25,121.13,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-24.75,-23.63,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0214,Completed,127.5,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0293,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0417,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,90.15,56.64,20.09,14.09,6.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,74.85,100.86,129.91,135.91,165.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0575,Completed,0,8.77,13.5,13.5,6.07,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0863,Completed,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0572,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,0.65,0.62,0.59,0.59,0.68,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0263,Completed,8.25,7.88,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0862,Completed,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0285,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,53.1,42.15,21,8.25,13.8,12,0,0,0,0,0,0,0,0,0,0
Remaining,,,111.9,115.35,129,141.75,158.7,138,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0264,Completed,16.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0860,Completed,16.8,22.05,21,1.05,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0263,Completed,0,0,0,7.2,13.8,12,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0724,Completed,19.8,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0772,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,60,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,60,0,0,0,0,0,0,0,0
EMP_0058,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,141.75,135,135,155.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Allocated Hours,,,148.63,141.75,75,102,117.3,27,27,29.7,0,0,0,0,0,0,0,0
Remaining,,,-0.13,0,60,33,37.95,108,108,118.8,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0516,Completed,0,0,0,27,31.05,27,27,29.7,0,0,0,0,0,0,0,0
Technical,TASK_T0302,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0064,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0913,Completed,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0258,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,82.5,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,82.5,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0304,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0113,Completed,0,0,150,150,172.5,150,150,82.5,0,0,0,0,0,0,0,0
EMP_0050,,,,,,,,,,,,,,,,,,
Contracted Hours,,,120,90,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,93.15,121.5,121.5,114.97,16.5,7.42,0,0,0,0,0,0,0,0,0
Remaining,,,37.5,-3.15,28.5,28.5,57.53,133.5,142.57,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,,Completed,0,4.5,30,30,21,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0434,Completed,82.5,78.75,75,75,75,0,0,0,0,0,0,0,0,0,0,0
