DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0242,Completed,0,0,0,0.3,1.73,1.5,1.5,0.6,0,0,0,0,0,0,0,0
Technical,TASK_T0019,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0774,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,67.67,44.49,110.87,110.87,127.5,110.87,110.87,121.95,116.41,127.5,121.95,116.41,121.95,110.87,0,0
Remaining,,,97.33,113.01,39.13,39.13,45,39.13,39.13,43.05,41.09,45,43.05,41.09,43.05,39.13,157.5,150
Technical,TASK_T0499,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,17.11,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0429,Completed,23.02,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0296,Completed,0,0,110.87,110.87,127.5,110.87,110.87,121.95,116.41,127.5,121.95,116.41,121.95,110.87,0,0
Technical,TASK_T0497,Completed,19.29,8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0691,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0.9,18.9,18,18,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,164.1,138.6,132,132,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0038,Completed,0.9,18.9,18,18,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0523,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,17.74,17.31,11.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,147.26,140.19,138.75,149.4,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0921,Completed,12.32,12.88,11.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0134,Completed,5.42,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0425,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,195.22,199.4,184.24,108.28,111.42,71.39,71.39,75.87,0,0,0,0,0,0,0,0
Remaining,,,-30.22,-41.9,-34.24,41.72,61.08,78.61,78.61,89.13,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0825,Completed,22.42,42.8,40.76,40.76,46.88,40.76,40.76,44.84,0,0,0,0,0,0,0,0
Technical,TASK_T0753,Completed,18.09,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0823,Completed,13.06,22.86,21.77,21.77,25.04,21.77,21.77,23.95,0,0,0,0,0,0,0,0
Technical,TASK_T0810,Completed,32.47,30.99,29.52,10.33,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0808,Completed,28.05,26.77,25.5,25.5,29.32,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0830,Completed,0,0,6.19,8.85,10.18,8.85,8.85,7.08,0,0,0,0,0,0,0,0
Technical,TASK_T0819,Completed,50.7,48.4,39.18,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0822,Completed,6.98,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0813,Completed,23.44,22.38,21.31,1.07,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0208,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,179.85,171.68,163.5,166.6,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
Remaining,,,-14.85,-14.18,-13.5,-16.6,0,0,0,0,0,0,165,157.5,165,150,157.5,150
Technical,TASK_T0035,Completed,14.85,14.18,13.5,16.6,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
EMP_0022,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,275.4,259.58,351.3,217.88,181.13,157.5,75,82.5,78.75,86.25,82.5,0,0,0,0,0
Remaining,,,-110.4,-102.08,-201.3,-67.88,-8.63,-7.5,75,82.5,78.75,86.25,82.5,157.5,165,150,157.5,150
Technical,TASK_T0263,Completed,16.5,15.75,0,6,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0264,Completed,92.4,88.2,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0002,Completed,67.5,118.13,112.5,61.88,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0003,Completed,82.5,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0262,Completed,16.5,15.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0427,Partial,0,0,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0397,Partial,0,0,75,75,86.25,75,75,82.5,78.75,86.25,82.5,0,0,0,0,0
EMP_0780,,,,,,,,,,,,,,,,,,
Contracted Hours,,,75,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,75,157.5,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0046,Completed,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0166,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,121.4,105.57,62.77,64.45,29.65,9,2.25,0,0,0,0,0,0,0,0,0
Remaining,,,43.6,51.93,87.23,85.55,142.85,141,147.75,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0514,Completed,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0905,Completed,7.81,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0799,Completed,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0168,Completed,0,4.8,12,12,8.4,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0060,Completed,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0473,Completed,14.67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0280,Completed,0,0,0,5.85,10.35,9,2.25,0,0,0,0,0,0,0,0,0
Technical,TASK_T0526,Completed,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0559,Completed,7.98,7.62,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0477,Completed,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0433,Completed,9.9,9.45,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0558,Completed,13.2,12.6,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,3.8,4.38,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0527,Completed,0,9,12,12,3.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0019,Completed,6.77,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0857,Completed,14.78,14.11,6.35,6.35,7.3,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0497,Completed,16.25,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0395,Completed,14.55,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,178.64,157.5,150,192,232.88,52.5,52.5,57.75,55.13,60.38,57.75,55.13,57.75,52.5,55.13,52.5
Remaining,,,-13.64,0,0,-42,-60.38,97.5,97.5,107.25,102.38,112.13,107.25,102.38,107.25,97.5,102.38,97.5
Technical,TASK_T0137,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0728,Completed,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,42,60.38,52.5,52.5,57.75,55.13,60.38,57.75,55.13,57.75,52.5,55.13,52.5
Technical,TASK_T0409,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0665,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,75,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,127.5,157.5,150,150,172.5,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0676,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,132,126,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0956,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0248,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,112,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,-60.5,-150,-150,-165,-157.5,-172.5,-165,-157.5,-165,-150,-157.5,-150
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0408,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,7.5,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,96,195,195,224.25,9.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,61.5,-45,-45,-51.75,-2.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0975,Completed,49.5,29.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0026,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0028,Completed,49.5,47.25,45,45,51.75,2.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0148,Completed,33,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,0,0,150,150,172.5,7.5,0,0,0,0,0,0,0,0,0,0
EMP_0785,,,,,,,,,,,,,,,,,,
Contracted Hours,,,67.5,157.5,150,150,105,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,4.29,177.43,164.49,156.19,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Remaining,,,63.21,-19.93,-14.49,-6.19,-67.5,-150,-150,-165,-157.5,0,0,0,0,0,0,0
Technical,TASK_T0400,Completed,0,6.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0739,Completed,0,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Technical,TASK_T0289,Completed,0,3.33,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0515,Completed,4.29,10,9.52,6.19,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0067,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.8,25.2,63,55.13,25.88,7.5,1.5,0,0,0,0,0,0,0,0,0
Remaining,,,115.2,132.3,87,94.88,146.63,142.5,148.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0465,Completed,8.55,9.45,22.5,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0869,Completed,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0783,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0781,Completed,0,0,0,5.63,8.63,7.5,1.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0478,Completed,0,0,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0289,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0345,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165.9,123.22,186.75,160.13,172.5,139.5,135,148.5,141.75,0,0,0,0,0,0,0
Remaining,,,-0.9,34.28,-36.75,-10.13,0,10.5,15,16.5,15.75,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0181,Completed,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0141,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0135,Completed,82.5,39.38,37.5,25.13,17.25,4.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0124,Completed,0,13.5,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0102,Completed,31.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0088,Completed,12.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0533,Completed,12.75,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,0,0,135,135,155.25,135,135,148.5,141.75,0,0,0,0,0,0,0
Technical,TASK_T0901,Completed,9.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0388,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0215,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0104,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,123.75,118.13,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0889,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0575,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0773,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,89.77,83.43,66.6,59.1,55.55,40.07,0,0,0,0,0,0,0,0,0,0
Remaining,,,75.23,74.07,83.4,90.9,116.95,109.93,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0059,Completed,20.14,19.22,18.31,18.31,21.05,10.07,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,11.88,11.34,10.8,10.8,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,8.25,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0472,Completed,33,31.5,30,30,34.5,30,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,16.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0014,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0892,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0485,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,292.5,157.5,183.75,180,207,180,180,198,106.5,34.5,33,31.5,33,30,0,0
Remaining,,,-127.5,0,-33.75,-30,-34.5,-30,-30,-33,51,138,132,126,132,120,157.5,150
Technical,TASK_T0780,Completed,82.5,78.75,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0115,Completed,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,45,78.75,150,150,172.5,150,150,165,75,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,0,0,0,30,34.5,30,30,33,31.5,34.5,33,31.5,33,30,0,0
EMP_0261,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,164.92,153.9,135,135,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0.08,3.6,15,15,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0809,Completed,82.5,78.75,75,75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0859,Completed,14.85,12.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0505,Completed,66,63,60,60,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0506,Completed,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0131,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,157.75,120.81,108.66,151.95,154.81,119.62,119.62,55.92,0,0,0,0,0,0,0,0
Remaining,,,7.25,36.69,41.34,-1.95,17.69,30.38,30.38,109.08,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0037,Completed,13.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0826,Completed,47.48,66.47,63.31,63.31,72.8,63.31,63.31,34.82,0,0,0,0,0,0,0,0
Technical,TASK_T0035,Completed,17.07,16.29,15.52,15.52,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0827,Completed,0,0,0,52.75,60.66,52.75,52.75,21.1,0,0,0,0,0,0,0,0
Technical,TASK_T0036,Completed,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0869,Completed,11.95,11.95,11.27,1.82,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0043,Completed,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0042,Completed,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0047,Completed,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0170,Completed,3.92,3.74,3.56,3.56,4.1,3.56,3.56,0,0,0,0,0,0,0,0,0
EMP_0537,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0385,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,76.88,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,0,0
Remaining,,,0,0,0,73.13,129.38,112.5,112.5,123.75,118.13,129.38,123.75,118.13,123.75,112.5,157.5,150
Technical,TASK_T0892,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,0,0
Technical,TASK_T0888,Completed,123.75,118.13,112.5,39.38,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0764,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,132,154.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0484,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0483,Partial,8.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0742,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,99,94.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,127.5,0,0
Remaining,,,66,63,0,0,0,0,0,0,0,0,0,0,0,22.5,157.5,150
Technical,TASK_T0892,Completed,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,16.5,15.75,75,75,86.25,75,150,165,157.5,172.5,165,157.5,165,127.5,0,0
EMP_0129,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,78.75,75,135,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,82.5,78.75,75,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0046,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
EMP_0599,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,156.52,149.41,146.19,161.79,186.06,22.89,7.29,8.02,7.66,8.39,8.02,7.66,8.02,7.29,0,0
Remaining,,,8.48,8.09,3.81,-11.79,-13.56,127.11,142.71,156.98,149.84,164.11,156.98,149.84,156.98,142.71,157.5,150
Technical,TASK_T0802,Completed,0,0,3.9,19.5,22.43,15.6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0884,Completed,148.5,141.75,135,135,155.25,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0885,,8.02,7.66,7.29,7.29,8.39,7.29,7.29,8.02,7.66,8.39,8.02,7.66,8.02,7.29,0,0
EMP_0325,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,165,157.5,165,150,157.5,150
Technical,TASK_T0046,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,0,0,0,0,0,0
EMP_0295,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,135,150,150,172.5,120,142.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,52.5,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-22.5,-22.5,0,97.5,172.5,120,142.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0888,Completed,165,157.5,150,52.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0614,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0506,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,162.44,123.55,192.67,192.67,207.32,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,2.56,33.95,-42.67,-42.67,-34.82,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0258,Completed,16.5,15.75,15,15,3,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,115.5,78.75,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,30.44,29.05,27.67,27.67,31.82,0,0,0,0,0,0,0,0,0,0,0
EMP_0202,,,,,,,,,,,,,,,,,,
Contracted Hours,,,49.5,47.25,45,45,51.75,2.25,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,45,45,51.75,2.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0112,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0464,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,112.5,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,112.5,0,0,0,0,0,0,0,0,0,0
EMP_0267,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0168,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,107.62,97.75,87.67,72,3,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,57.38,59.75,62.33,78,169.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0465,Completed,19.9,19,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0
