Employee,LEVEL-01,LEVEL-02,LEVEL-03
EMP_1866,DEPT_02,Grade_1.3,LVL_01
EMP_1867,DEPT_03,Grade_1.3,LVL_03
EMP_1868,DEPT_01,Grade_1.3,LVL_01
EMP_1869,DEPT_03,Grade_1.3,LVL_01
EMP_1870,DEPT_03,Grade_1.3,LVL_03
EMP_1871,DEPT_02,Grade_1.4,LVL_02
EMP_1872,DEPT_02,Grade_1.2,LVL_01
EMP_1873,DEPT_02,Grade_1.3,LVL_01
EMP_1874,DEPT_01,Grade_1.4,LVL_02
EMP_1875,DEPT_02,Grade_1.2,LVL_01
EMP_1876,DEPT_03,Grade_1.4,LVL_02
EMP_1877,DEPT_02,Grade_1.2,LVL_02
EMP_1878,DEPT_03,Grade_1.2,LVL_01
EMP_1879,DEPT_01,Grade_1.2,LVL_01
EMP_1880,DEPT_02,Grade_1.2,LVL_01
EMP_1881,DEPT_01,Grade_1.4,LVL_04
EMP_1882,DEPT_03,Grade_1.3,LVL_01
EMP_1883,DEPT_01,Grade_1.3,LVL_01
EMP_1884,DEPT_02,Grade_1.3,LVL_04
EMP_1885,DEPT_02,Grade_1.3,LVL_01
EMP_1886,DEPT_03,Grade_1.3,LVL_04
EMP_1887,DEPT_02,Grade_1.4,LVL_02
EMP_1888,DEPT_01,Grade_1.4,LVL_04
EMP_1889,DEPT_01,Grade_1.2,LVL_02
EMP_1890,DEPT_03,Grade_1.2,LVL_03
EMP_1891,DEPT_01,Grade_1.3,LVL_02
EMP_1892,DEPT_01,Grade_1.3,LVL_04
EMP_1893,DEPT_01,Grade_1.2,LVL_01
EMP_1894,DEPT_01,Grade_1.3,LVL_01
EMP_1895,DEPT_03,Grade_1.4,LVL_02
EMP_1896,DEPT_01,Grade_1.4,LVL_01
EMP_1897,DEPT_03,Grade_1.2,LVL_04
EMP_1898,DEPT_01,Grade_1.3,LVL_03
EMP_1899,DEPT_02,Grade_1.3,LVL_03
EMP_1900,DEPT_03,Grade_1.2,LVL_04
EMP_1901,DEPT_03,Grade_1.4,LVL_04
EMP_1902,DEPT_01,Grade_1.3,LVL_03
EMP_1903,DEPT_01,Grade_1.3,LVL_02
EMP_1904,DEPT_01,Grade_1.4,LVL_01
EMP_1905,DEPT_02,Grade_1.3,LVL_01
EMP_1906,DEPT_01,Grade_1.3,LVL_01
EMP_1907,DEPT_02,Grade_1.4,LVL_04
EMP_1908,DEPT_03,Grade_1.4,LVL_03
EMP_1909,DEPT_01,Grade_1.4,LVL_03
EMP_1910,DEPT_02,Grade_1.3,LVL_04
EMP_1911,DEPT_01,Grade_1.2,LVL_01
EMP_1912,DEPT_01,Grade_1.4,LVL_02
EMP_1913,DEPT_01,Grade_1.4,LVL_04
EMP_1914,DEPT_03,Grade_1.4,LVL_03
EMP_1915,DEPT_02,Grade_1.2,LVL_03
EMP_1916,DEPT_02,Grade_1.3,LVL_02
EMP_1917,DEPT_02,Grade_1.3,LVL_02
EMP_1918,DEPT_03,Grade_1.2,LVL_01
EMP_1919,DEPT_01,Grade_1.3,LVL_03
EMP_1920,DEPT_03,Grade_1.4,LVL_03
EMP_1921,DEPT_01,Grade_1.4,LVL_01
EMP_1922,DEPT_03,Grade_1.2,LVL_03
EMP_1923,DEPT_03,Grade_1.2,LVL_02
EMP_1924,DEPT_01,Grade_1.4,LVL_03
EMP_1925,DEPT_03,Grade_1.2,LVL_01
EMP_1926,DEPT_02,Grade_1.2,LVL_02
EMP_1927,DEPT_01,Grade_1.3,LVL_01
EMP_1928,DEPT_03,Grade_1.2,LVL_01
EMP_1929,DEPT_02,Grade_1.2,LVL_04
EMP_1930,DEPT_03,Grade_1.2,LVL_03
EMP_1931,DEPT_01,Grade_1.3,LVL_02
EMP_1932,DEPT_03,Grade_1.3,LVL_04
EMP_1933,DEPT_01,Grade_1.4,LVL_02
EMP_1934,DEPT_01,Grade_1.4,LVL_02
EMP_1935,DEPT_02,Grade_1.3,LVL_03
EMP_1936,DEPT_03,Grade_1.4,LVL_04
EMP_1937,DEPT_02,Grade_1.2,LVL_02
EMP_1938,DEPT_02,Grade_1.2,LVL_01
EMP_1939,DEPT_02,Grade_1.4,LVL_04
EMP_1940,DEPT_03,Grade_1.3,LVL_04
EMP_1941,DEPT_03,Grade_1.3,LVL_04
EMP_1942,DEPT_01,Grade_1.3,LVL_02
EMP_1943,DEPT_03,Grade_1.2,LVL_04
EMP_1944,DEPT_02,Grade_1.3,LVL_01
EMP_1945,DEPT_03,Grade_1.4,LVL_03
EMP_1946,DEPT_02,Grade_1.3,LVL_03
EMP_1947,DEPT_02,Grade_1.4,LVL_04
EMP_1948,DEPT_02,Grade_1.3,LVL_03
EMP_1949,DEPT_01,Grade_1.3,LVL_03
EMP_1950,DEPT_02,Grade_1.2,LVL_01
EMP_1951,DEPT_01,Grade_1.2,LVL_04
EMP_1952,DEPT_02,Grade_1.2,LVL_02
EMP_1953,DEPT_03,Grade_1.4,LVL_04
EMP_1954,DEPT_02,Grade_1.4,LVL_01
EMP_1955,DEPT_02,Grade_1.4,LVL_02
EMP_1956,DEPT_02,Grade_1.4,LVL_02
EMP_1957,DEPT_02,Grade_1.2,LVL_02
EMP_1958,DEPT_03,Grade_1.4,LVL_02
EMP_1959,DEPT_02,Grade_1.2,LVL_01
EMP_1960,DEPT_01,Grade_1.3,LVL_04
EMP_1961,DEPT_03,Grade_1.4,LVL_04
EMP_1962,DEPT_02,Grade_1.2,LVL_04
EMP_1963,DEPT_01,Grade_1.4,LVL_01
EMP_1964,DEPT_01,Grade_1.2,LVL_01
EMP_1965,DEPT_01,Grade_1.4,LVL_02
EMP_1966,DEPT_01,Grade_1.4,LVL_02
EMP_1967,DEPT_03,Grade_1.4,LVL_02
EMP_1968,DEPT_03,Grade_1.3,LVL_04
EMP_1969,DEPT_01,Grade_1.2,LVL_03
EMP_1970,DEPT_02,Grade_1.2,LVL_04
EMP_1971,DEPT_03,Grade_1.4,LVL_02
EMP_1972,DEPT_03,Grade_1.4,LVL_04
EMP_1973,DEPT_03,Grade_1.3,LVL_04
EMP_1974,DEPT_01,Grade_1.4,LVL_04
EMP_1975,DEPT_03,Grade_1.3,LVL_03
EMP_1976,DEPT_01,Grade_1.3,LVL_04
EMP_1977,DEPT_01,Grade_1.3,LVL_02
EMP_1978,DEPT_02,Grade_1.4,LVL_04
EMP_1979,DEPT_02,Grade_1.2,LVL_02
EMP_1980,DEPT_03,Grade_1.3,LVL_03
EMP_1981,DEPT_02,Grade_1.3,LVL_03
EMP_1982,DEPT_02,Grade_1.4,LVL_02
EMP_1983,DEPT_02,Grade_1.4,LVL_04
EMP_1984,DEPT_02,Grade_1.2,LVL_01
EMP_1985,DEPT_01,Grade_1.2,LVL_04
EMP_1986,DEPT_03,Grade_1.3,LVL_04
EMP_1987,DEPT_01,Grade_1.4,LVL_03
EMP_1988,DEPT_01,Grade_1.3,LVL_04
EMP_1989,DEPT_01,Grade_1.3,LVL_01
EMP_1990,DEPT_03,Grade_1.4,LVL_01
EMP_1991,DEPT_02,Grade_1.3,LVL_03
EMP_1992,DEPT_01,Grade_1.3,LVL_03
EMP_1993,DEPT_01,Grade_1.4,LVL_02
EMP_1994,DEPT_02,Grade_1.4,LVL_03
EMP_1995,DEPT_02,Grade_1.3,LVL_01
EMP_1996,DEPT_02,Grade_1.3,LVL_01
EMP_1997,DEPT_02,Grade_1.4,LVL_01
EMP_1998,DEPT_01,Grade_1.4,LVL_01
EMP_1999,DEPT_02,Grade_1.4,LVL_04
EMP_2000,DEPT_02,Grade_1.2,LVL_03
EMP_2001,DEPT_02,Grade_1.4,LVL_01
EMP_2002,DEPT_03,Grade_1.4,LVL_01
EMP_2003,DEPT_03,Grade_1.2,LVL_03
EMP_2004,DEPT_02,Grade_1.4,LVL_04
EMP_2005,DEPT_01,Grade_1.4,LVL_01
EMP_2006,DEPT_03,Grade_1.4,LVL_01
EMP_2007,DEPT_03,Grade_1.4,LVL_02
EMP_2008,DEPT_01,Grade_1.2,LVL_03
EMP_2009,DEPT_02,Grade_1.2,LVL_01
EMP_2010,DEPT_01,Grade_1.2,LVL_02
EMP_2011,DEPT_02,Grade_1.2,LVL_01
EMP_2012,DEPT_02,Grade_1.4,LVL_03
EMP_2013,DEPT_03,Grade_1.2,LVL_01
EMP_2014,DEPT_01,Grade_1.2,LVL_04
EMP_2015,DEPT_03,Grade_1.3,LVL_04
EMP_2016,DEPT_03,Grade_1.4,LVL_02
EMP_2017,DEPT_01,Grade_1.2,LVL_04
EMP_2018,DEPT_03,Grade_1.3,LVL_02
EMP_2019,DEPT_03,Grade_1.3,LVL_04
EMP_2020,DEPT_02,Grade_1.3,LVL_04
EMP_2021,DEPT_02,Grade_1.2,LVL_04
EMP_2022,DEPT_02,Grade_1.4,LVL_04
EMP_2023,DEPT_03,Grade_1.2,LVL_04
EMP_2024,DEPT_01,Grade_1.3,LVL_03
EMP_2025,DEPT_03,Grade_1.4,LVL_03
EMP_2026,DEPT_03,Grade_1.4,LVL_02
EMP_2027,DEPT_01,Grade_1.4,LVL_02
EMP_2028,DEPT_01,Grade_1.2,LVL_01
EMP_2029,DEPT_01,Grade_1.3,LVL_01
EMP_2030,DEPT_02,Grade_1.3,LVL_02
EMP_2031,DEPT_02,Grade_1.4,LVL_02
EMP_2032,DEPT_02,Grade_1.2,LVL_04
EMP_2033,DEPT_03,Grade_1.2,LVL_04
EMP_2034,DEPT_01,Grade_1.2,LVL_01
EMP_2035,DEPT_02,Grade_1.3,LVL_01
EMP_2036,DEPT_02,Grade_1.4,LVL_04
EMP_2037,DEPT_03,Grade_1.3,LVL_01
EMP_2038,DEPT_01,Grade_1.2,LVL_02
EMP_2039,DEPT_01,Grade_1.3,LVL_02
EMP_2040,DEPT_02,Grade_1.2,LVL_03
EMP_2041,DEPT_01,Grade_1.3,LVL_02
EMP_2042,DEPT_03,Grade_1.3,LVL_03
EMP_2043,DEPT_02,Grade_1.3,LVL_02
EMP_2044,DEPT_01,Grade_1.4,LVL_02
EMP_2045,DEPT_03,Grade_1.4,LVL_02
EMP_2046,DEPT_01,Grade_1.3,LVL_03
EMP_2047,DEPT_01,Grade_1.4,LVL_04
EMP_2048,DEPT_02,Grade_1.4,LVL_01
EMP_2049,DEPT_02,Grade_1.2,LVL_01
EMP_2050,DEPT_01,Grade_1.4,LVL_01
EMP_2051,DEPT_02,Grade_1.4,LVL_01
EMP_2052,DEPT_03,Grade_1.2,LVL_02
EMP_2053,DEPT_02,Grade_1.4,LVL_04
EMP_2054,DEPT_01,Grade_1.3,LVL_01
EMP_2055,DEPT_02,Grade_1.4,LVL_01
EMP_2056,DEPT_03,Grade_1.3,LVL_01
EMP_2057,DEPT_03,Grade_1.3,LVL_03
EMP_2058,DEPT_01,Grade_1.2,LVL_04
EMP_2059,DEPT_01,Grade_1.2,LVL_04
EMP_2060,DEPT_02,Grade_1.2,LVL_01
EMP_2061,DEPT_02,Grade_1.4,LVL_04
EMP_2062,DEPT_01,Grade_1.3,LVL_01
EMP_2063,DEPT_03,Grade_1.4,LVL_02
EMP_2064,DEPT_03,Grade_1.3,LVL_04
EMP_2065,DEPT_02,Grade_1.4,LVL_03
EMP_2066,DEPT_03,Grade_1.2,LVL_03
EMP_2067,DEPT_01,Grade_1.2,LVL_02
EMP_2068,DEPT_03,Grade_1.4,LVL_03
EMP_2069,DEPT_01,Grade_1.4,LVL_01
EMP_2070,DEPT_03,Grade_1.3,LVL_01
EMP_2071,DEPT_01,Grade_1.3,LVL_04
EMP_2072,DEPT_02,Grade_1.2,LVL_03
EMP_2073,DEPT_03,Grade_1.2,LVL_04
EMP_2074,DEPT_02,Grade_1.3,LVL_03
EMP_2075,DEPT_02,Grade_1.4,LVL_04
EMP_2076,DEPT_03,Grade_1.3,LVL_04
EMP_2077,DEPT_03,Grade_1.4,LVL_01
EMP_2078,DEPT_02,Grade_1.2,LVL_02
EMP_2079,DEPT_01,Grade_1.3,LVL_01
EMP_2080,DEPT_03,Grade_1.3,LVL_01
EMP_2081,DEPT_02,Grade_1.2,LVL_04
EMP_2082,DEPT_02,Grade_1.2,LVL_02
EMP_2083,DEPT_03,Grade_1.4,LVL_02
EMP_2084,DEPT_02,Grade_1.2,LVL_02
EMP_2085,DEPT_01,Grade_1.3,LVL_03
EMP_2086,DEPT_01,Grade_1.2,LVL_01
EMP_2087,DEPT_03,Grade_1.2,LVL_04
EMP_2088,DEPT_02,Grade_1.2,LVL_01
EMP_2089,DEPT_03,Grade_1.2,LVL_04
EMP_2090,DEPT_03,Grade_1.3,LVL_01
EMP_2091,DEPT_03,Grade_1.4,LVL_04
EMP_2092,DEPT_03,Grade_1.4,LVL_04
EMP_2093,DEPT_01,Grade_1.2,LVL_04
EMP_2094,DEPT_03,Grade_1.2,LVL_01
EMP_2095,DEPT_01,Grade_1.4,LVL_03
EMP_2096,DEPT_01,Grade_1.3,LVL_01
EMP_2097,DEPT_01,Grade_1.2,LVL_03
EMP_2098,DEPT_03,Grade_1.2,LVL_03
EMP_2099,DEPT_02,Grade_1.3,LVL_01
EMP_2100,DEPT_01,Grade_1.2,LVL_04
EMP_2101,DEPT_03,Grade_1.2,LVL_01
EMP_2102,DEPT_01,Grade_1.3,LVL_03
EMP_2103,DEPT_02,Grade_1.2,LVL_04
EMP_2104,DEPT_03,Grade_1.2,LVL_01
EMP_2105,DEPT_03,Grade_1.3,LVL_03
EMP_2106,DEPT_03,Grade_1.4,LVL_04
EMP_2107,DEPT_03,Grade_1.4,LVL_03
EMP_2108,DEPT_02,Grade_1.2,LVL_02
EMP_2109,DEPT_03,Grade_1.2,LVL_03
EMP_2110,DEPT_03,Grade_1.3,LVL_02
EMP_2111,DEPT_02,Grade_1.4,LVL_02
EMP_2112,DEPT_01,Grade_1.3,LVL_01
EMP_2113,DEPT_02,Grade_1.3,LVL_03
EMP_2114,DEPT_03,Grade_1.4,LVL_03
EMP_2115,DEPT_03,Grade_1.2,LVL_04
EMP_2116,DEPT_03,Grade_1.2,LVL_03
EMP_2117,DEPT_01,Grade_1.4,LVL_04
EMP_2118,DEPT_03,Grade_1.3,LVL_03
EMP_2119,DEPT_01,Grade_1.4,LVL_02
EMP_2120,DEPT_02,Grade_1.2,LVL_04
EMP_2121,DEPT_03,Grade_1.4,LVL_02
EMP_2122,DEPT_01,Grade_1.3,LVL_04
EMP_2123,DEPT_03,Grade_1.3,LVL_02
EMP_2124,DEPT_03,Grade_1.3,LVL_04
EMP_2125,DEPT_01,Grade_1.2,LVL_04
EMP_2126,DEPT_02,Grade_1.4,LVL_03
EMP_2127,DEPT_03,Grade_1.2,LVL_04
EMP_2128,DEPT_03,Grade_1.2,LVL_01
EMP_2129,DEPT_03,Grade_1.2,LVL_04
EMP_2130,DEPT_01,Grade_1.2,LVL_04
EMP_2131,DEPT_02,Grade_1.4,LVL_01
EMP_2132,DEPT_02,Grade_1.3,LVL_04
EMP_2133,DEPT_02,Grade_1.3,LVL_02
EMP_2134,DEPT_01,Grade_1.3,LVL_04
EMP_2135,DEPT_03,Grade_1.4,LVL_04
EMP_2136,DEPT_02,Grade_1.4,LVL_02
EMP_2137,DEPT_03,Grade_1.3,LVL_03
EMP_2138,DEPT_03,Grade_1.2,LVL_04
EMP_2139,DEPT_02,Grade_1.3,LVL_04
EMP_2140,DEPT_03,Grade_1.4,LVL_01
EMP_2141,DEPT_03,Grade_1.2,LVL_03
EMP_2142,DEPT_02,Grade_1.2,LVL_02
EMP_2143,DEPT_01,Grade_1.4,LVL_04
EMP_2144,DEPT_03,Grade_1.4,LVL_01
EMP_2145,DEPT_02,Grade_1.4,LVL_01
EMP_2146,DEPT_01,Grade_1.4,LVL_01
EMP_2147,DEPT_03,Grade_1.3,LVL_02
EMP_2148,DEPT_03,Grade_1.2,LVL_03
EMP_2149,DEPT_03,Grade_1.3,LVL_03
EMP_2150,DEPT_03,Grade_1.4,LVL_04
EMP_2151,DEPT_03,Grade_1.4,LVL_03
EMP_2152,DEPT_02,Grade_1.3,LVL_03
EMP_2153,DEPT_02,Grade_1.4,LVL_04
EMP_2154,DEPT_01,Grade_1.3,LVL_02
EMP_2155,DEPT_01,Grade_1.3,LVL_02
EMP_2156,DEPT_03,Grade_1.4,LVL_02
EMP_2157,DEPT_02,Grade_1.4,LVL_01
EMP_2158,DEPT_03,Grade_1.2,LVL_01
EMP_2159,DEPT_03,Grade_1.2,LVL_01
EMP_2160,DEPT_03,Grade_1.4,LVL_01
EMP_2161,DEPT_02,Grade_1.3,LVL_01
EMP_2162,DEPT_01,Grade_1.2,LVL_01
EMP_2163,DEPT_02,Grade_1.4,LVL_02
EMP_2164,DEPT_02,Grade_1.3,LVL_03
EMP_2165,DEPT_02,Grade_1.2,LVL_03
EMP_2166,DEPT_02,Grade_1.2,LVL_02
EMP_2167,DEPT_02,Grade_1.4,LVL_04
EMP_2168,DEPT_03,Grade_1.2,LVL_02
EMP_2169,DEPT_03,Grade_1.3,LVL_01
EMP_2170,DEPT_03,Grade_1.4,LVL_03
EMP_2171,DEPT_01,Grade_1.4,LVL_03
EMP_2172,DEPT_01,Grade_1.2,LVL_03
EMP_2173,DEPT_03,Grade_1.4,LVL_03
EMP_2174,DEPT_02,Grade_1.2,LVL_04
EMP_2175,DEPT_02,Grade_1.2,LVL_03
EMP_2176,DEPT_01,Grade_1.2,LVL_02
EMP_2177,DEPT_03,Grade_1.4,LVL_01
EMP_2178,DEPT_02,Grade_1.2,LVL_04
EMP_2179,DEPT_03,Grade_1.4,LVL_03
EMP_2180,DEPT_03,Grade_1.4,LVL_02
EMP_2181,DEPT_01,Grade_1.4,LVL_04
EMP_2182,DEPT_01,Grade_1.4,LVL_03
EMP_2183,DEPT_02,Grade_1.4,LVL_04
EMP_2184,DEPT_03,Grade_1.4,LVL_04
EMP_2185,DEPT_02,Grade_1.3,LVL_02
EMP_2186,DEPT_02,Grade_1.4,LVL_04
EMP_2187,DEPT_01,Grade_1.2,LVL_01
EMP_2188,DEPT_02,Grade_1.2,LVL_02
EMP_2189,DEPT_02,Grade_1.2,LVL_03
EMP_2190,DEPT_02,Grade_1.3,LVL_03
EMP_2191,DEPT_02,Grade_1.3,LVL_01
EMP_2192,DEPT_01,Grade_1.3,LVL_01
EMP_2193,DEPT_03,Grade_1.4,LVL_01
EMP_2194,DEPT_03,Grade_1.4,LVL_03
EMP_2195,DEPT_01,Grade_1.4,LVL_03
EMP_2196,DEPT_01,Grade_1.4,LVL_04
EMP_2197,DEPT_02,Grade_1.4,LVL_01
EMP_2198,DEPT_03,Grade_1.3,LVL_03
EMP_2199,DEPT_03,Grade_1.3,LVL_01
EMP_2200,DEPT_01,Grade_1.2,LVL_04
EMP_2201,DEPT_01,Grade_1.3,LVL_02
EMP_2202,DEPT_03,Grade_1.2,LVL_01
EMP_2203,DEPT_02,Grade_1.3,LVL_02
EMP_2204,DEPT_03,Grade_1.3,LVL_04
EMP_2205,DEPT_01,Grade_1.4,LVL_04
EMP_2206,DEPT_01,Grade_1.3,LVL_02
EMP_2207,DEPT_03,Grade_1.4,LVL_01
EMP_2208,DEPT_03,Grade_1.4,LVL_01
EMP_2209,DEPT_02,Grade_1.4,LVL_01
EMP_2210,DEPT_02,Grade_1.2,LVL_03
EMP_2211,DEPT_01,Grade_1.2,LVL_03
EMP_2212,DEPT_02,Grade_1.2,LVL_01
EMP_2213,DEPT_02,Grade_1.3,LVL_04
EMP_2214,DEPT_02,Grade_1.4,LVL_03
EMP_2215,DEPT_01,Grade_1.4,LVL_02
EMP_2216,DEPT_01,Grade_1.4,LVL_01
EMP_2217,DEPT_02,Grade_1.4,LVL_02
EMP_2218,DEPT_03,Grade_1.2,LVL_01
EMP_2219,DEPT_02,Grade_1.2,LVL_01
EMP_2220,DEPT_03,Grade_1.3,LVL_04
EMP_2221,DEPT_02,Grade_1.3,LVL_02
EMP_2222,DEPT_03,Grade_1.4,LVL_04
EMP_2223,DEPT_03,Grade_1.3,LVL_02
EMP_2224,DEPT_03,Grade_1.4,LVL_04
EMP_2225,DEPT_02,Grade_1.4,LVL_02
EMP_2226,DEPT_02,Grade_1.3,LVL_02
EMP_2227,DEPT_02,Grade_1.4,LVL_01
EMP_2228,DEPT_02,Grade_1.2,LVL_01
EMP_2229,DEPT_01,Grade_1.2,LVL_03
EMP_2230,DEPT_03,Grade_1.3,LVL_02
EMP_2231,DEPT_02,Grade_1.4,LVL_03
EMP_2232,DEPT_03,Grade_1.3,LVL_04
EMP_2233,DEPT_01,Grade_1.3,LVL_03
EMP_2234,DEPT_03,Grade_1.4,LVL_01
EMP_2235,DEPT_01,Grade_1.3,LVL_01
EMP_2236,DEPT_01,Grade_1.4,LVL_03
EMP_2237,DEPT_03,Grade_1.2,LVL_02
EMP_2238,DEPT_03,Grade_1.3,LVL_03
EMP_2239,DEPT_01,Grade_1.4,LVL_04
EMP_2240,DEPT_02,Grade_1.4,LVL_03
EMP_2241,DEPT_01,Grade_1.4,LVL_01
EMP_2242,DEPT_03,Grade_1.2,LVL_02
EMP_2243,DEPT_01,Grade_1.4,LVL_03
EMP_2244,DEPT_03,Grade_1.4,LVL_01
EMP_2245,DEPT_02,Grade_1.4,LVL_03
EMP_2246,DEPT_01,Grade_1.3,LVL_04
EMP_2247,DEPT_02,Grade_1.2,LVL_03
EMP_2248,DEPT_02,Grade_1.4,LVL_04
EMP_2249,DEPT_03,Grade_1.3,LVL_03
EMP_2250,DEPT_02,Grade_1.3,LVL_04
EMP_2251,DEPT_02,Grade_1.3,LVL_04
EMP_2252,DEPT_03,Grade_1.2,LVL_04
EMP_2253,DEPT_01,Grade_1.4,LVL_02
EMP_2254,DEPT_03,Grade_1.4,LVL_03
EMP_2255,DEPT_01,Grade_1.2,LVL_04
EMP_2256,DEPT_01,Grade_1.3,LVL_02
EMP_2257,DEPT_01,Grade_1.4,LVL_01
EMP_2258,DEPT_03,Grade_1.2,LVL_04
EMP_2259,DEPT_01,Grade_1.4,LVL_03
EMP_2260,DEPT_01,Grade_1.3,LVL_03
EMP_2261,DEPT_02,Grade_1.2,LVL_04
EMP_2262,DEPT_01,Grade_1.2,LVL_03
EMP_2263,DEPT_02,Grade_1.3,LVL_02
EMP_2264,DEPT_01,Grade_1.2,LVL_04
EMP_2265,DEPT_02,Grade_1.3,LVL_02
EMP_2266,DEPT_02,Grade_1.4,LVL_04
EMP_2267,DEPT_02,Grade_1.3,LVL_01
EMP_2268,DEPT_03,Grade_1.4,LVL_03
EMP_2269,DEPT_02,Grade_1.2,LVL_01
EMP_2270,DEPT_01,Grade_1.4,LVL_02
EMP_2271,DEPT_03,Grade_1.4,LVL_03
EMP_2272,DEPT_02,Grade_1.4,LVL_01
EMP_2273,DEPT_01,Grade_1.2,LVL_01
EMP_2274,DEPT_01,Grade_1.4,LVL_01
EMP_2275,DEPT_03,Grade_1.3,LVL_04
EMP_2276,DEPT_02,Grade_1.2,LVL_02
EMP_2277,DEPT_01,Grade_1.2,LVL_03
EMP_2278,DEPT_03,Grade_1.2,LVL_04
EMP_2279,DEPT_01,Grade_1.3,LVL_04
EMP_2280,DEPT_03,Grade_1.4,LVL_03
EMP_2281,DEPT_02,Grade_1.4,LVL_03
EMP_2282,DEPT_03,Grade_1.2,LVL_03
EMP_2283,DEPT_03,Grade_1.4,LVL_03
EMP_2284,DEPT_03,Grade_1.3,LVL_02
EMP_2285,DEPT_03,Grade_1.2,LVL_03
EMP_2286,DEPT_02,Grade_1.3,LVL_03
EMP_2287,DEPT_01,Grade_1.2,LVL_02
EMP_2288,DEPT_01,Grade_1.3,LVL_02
EMP_2289,DEPT_02,Grade_1.3,LVL_01
EMP_2290,DEPT_01,Grade_1.2,LVL_04
EMP_2291,DEPT_03,Grade_1.3,LVL_03
EMP_2292,DEPT_01,Grade_1.4,LVL_03
EMP_2293,DEPT_03,Grade_1.3,LVL_04
EMP_2294,DEPT_01,Grade_1.4,LVL_01
EMP_2295,DEPT_03,Grade_1.4,LVL_03
EMP_2296,DEPT_02,Grade_1.3,LVL_02
EMP_2297,DEPT_03,Grade_1.4,LVL_03
EMP_2298,DEPT_02,Grade_1.3,LVL_02
EMP_2299,DEPT_02,Grade_1.3,LVL_02
EMP_2300,DEPT_02,Grade_1.2,LVL_02
EMP_2301,DEPT_02,Grade_1.3,LVL_02
EMP_2302,DEPT_01,Grade_1.4,LVL_03
EMP_2303,DEPT_03,Grade_1.2,LVL_02
EMP_2304,DEPT_02,Grade_1.4,LVL_03
EMP_2305,DEPT_02,Grade_1.4,LVL_03
EMP_2306,DEPT_02,Grade_1.4,LVL_04
EMP_2307,DEPT_03,Grade_1.3,LVL_04
EMP_2308,DEPT_02,Grade_1.3,LVL_03
EMP_2309,DEPT_01,Grade_1.3,LVL_02
EMP_2310,DEPT_02,Grade_1.3,LVL_04
EMP_2311,DEPT_02,Grade_1.4,LVL_04
EMP_2312,DEPT_02,Grade_1.2,LVL_03
EMP_2313,DEPT_02,Grade_1.2,LVL_01
EMP_2314,DEPT_03,Grade_1.3,LVL_02
EMP_2315,DEPT_03,Grade_1.4,LVL_03
EMP_2316,DEPT_01,Grade_1.2,LVL_02
EMP_2317,DEPT_03,Grade_1.2,LVL_02
EMP_2318,DEPT_02,Grade_1.4,LVL_02
EMP_2319,DEPT_02,Grade_1.2,LVL_03
EMP_2320,DEPT_02,Grade_1.4,LVL_02
EMP_2321,DEPT_02,Grade_1.3,LVL_02
EMP_2322,DEPT_03,Grade_1.4,LVL_01
EMP_2323,DEPT_02,Grade_1.2,LVL_02
EMP_2324,DEPT_02,Grade_1.2,LVL_03
EMP_2325,DEPT_01,Grade_1.2,LVL_02
EMP_2326,DEPT_03,Grade_1.4,LVL_03
EMP_2327,DEPT_01,Grade_1.2,LVL_01
EMP_2328,DEPT_01,Grade_1.3,LVL_02
EMP_2329,DEPT_03,Grade_1.3,LVL_04
EMP_2330,DEPT_03,Grade_1.4,LVL_03
EMP_2331,DEPT_03,Grade_1.4,LVL_01
EMP_2332,DEPT_02,Grade_1.4,LVL_03
EMP_2333,DEPT_02,Grade_1.2,LVL_04
EMP_2334,DEPT_02,Grade_1.2,LVL_01
EMP_2335,DEPT_02,Grade_1.3,LVL_01
EMP_2336,DEPT_01,Grade_1.4,LVL_03
EMP_2337,DEPT_03,Grade_1.4,LVL_04
EMP_2338,DEPT_02,Grade_1.3,LVL_02
EMP_2339,DEPT_02,Grade_1.4,LVL_02
EMP_2340,DEPT_03,Grade_1.4,LVL_02
EMP_2341,DEPT_01,Grade_1.2,LVL_03
EMP_2342,DEPT_02,Grade_1.4,LVL_01
EMP_2343,DEPT_03,Grade_1.2,LVL_03
EMP_2344,DEPT_02,Grade_1.4,LVL_01
EMP_2345,DEPT_01,Grade_1.3,LVL_03
EMP_2346,DEPT_01,Grade_1.4,LVL_04
EMP_2347,DEPT_02,Grade_1.2,LVL_04
EMP_2348,DEPT_03,Grade_1.3,LVL_04
EMP_2349,DEPT_01,Grade_1.3,LVL_02
EMP_2350,DEPT_02,Grade_1.2,LVL_02
EMP_2351,DEPT_03,Grade_1.3,LVL_02
EMP_2352,DEPT_02,Grade_1.2,LVL_03
EMP_2353,DEPT_02,Grade_1.2,LVL_04
EMP_2354,DEPT_03,Grade_1.2,LVL_04
EMP_2355,DEPT_02,Grade_1.3,LVL_03
EMP_2356,DEPT_03,Grade_1.4,LVL_04
EMP_2357,DEPT_01,Grade_1.2,LVL_04
EMP_2358,DEPT_02,Grade_1.3,LVL_04
EMP_2359,DEPT_01,Grade_1.3,LVL_03
EMP_2360,DEPT_02,Grade_1.2,LVL_02
EMP_2361,DEPT_02,Grade_1.3,LVL_03
EMP_2362,DEPT_03,Grade_1.4,LVL_01
EMP_2363,DEPT_01,Grade_1.3,LVL_04
EMP_2364,DEPT_02,Grade_1.4,LVL_04
